"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Materials/Bubble_Wand_Cyan.Bubble_Wand_Cyan","0","6","6","1","1.390076","0","0"
"/Game/BookCase/M_Bookshelf_Top_Pieces.M_Bookshelf_Top_Pieces","0","6","6","1","1.356331","0","0"
"/Game/BookCase/M_BookShelfSide_Wall_Pieces.M_BookShelfSide_Wall_Pieces","0","6","6","1","1.359137","0","0"
"/Game/BookCase/M_BookshelfKnobs.M_BookshelfKnobs","0","6","6","1","1.323461","0","0"
"/Game/Fence/HP_Worn_Fence_Med.HP_Worn_Fence_Med","0","3","3","1","0.755377","0","0"
"/Game/Fence/HP_Fixed_Fence.HP_Fixed_Fence","0","3","3","1","0.741305","0","0"
"/Game/Dresser/Wall_to_Floor.Wall_to_Floor","0","6","6","1","1.366286","0","0"
"/Game/Dresser/Top_Doors.Top_Doors","0","6","6","1","1.332528","0","0"
"/Game/Gnomes/Gnome_Winter_Poly_lambert2_BaseColor_Mat.Gnome_Winter_Poly_lambert2_BaseColor_Mat","0","3","3","1","0.770128","0","0"
"/Game/Gnomes/Gnome_Mushroom_Low_lambert1_BaseColor_Mat.Gnome_Mushroom_Low_lambert1_BaseColor_Mat","0","3","3","1","0.750287","0","0"
"/Game/Gnomes/Gnome_Fall_Low_lambert1_BaseColor_Mat.Gnome_Fall_Low_lambert1_BaseColor_Mat","0","6","6","1","1.360030","0","0"
"/Game/Bubbleopolis/V2/Materials/waterway_side.waterway_side","0","3","3","1","0.736784","0","0"
"/Game/Bubbleopolis/V2/Materials/Walkway.Walkway","0","3","3","1","0.744142","0","0"
"/Game/Bubbleopolis/V2/Materials/Tower_top.Tower_top","0","3","3","1","0.715764","0","0"
"/Game/Soap.Soap","0","3","3","1","0.786198","0","0"
"/Game/Materials/Mat_Bubbles.Mat_Bubbles","0","70","70","1","41.703289","0","0"
"/Game/MushMen/Mush4/MM4T.MM4T","0","3","3","1","0.698224","0","0"
"/Game/MushMen/Mush4/MM4B.MM4B","0","3","3","1","0.807967","0","0"
"/Game/MushMen/Mush1/MM1Top.MM1Top","0","3","3","1","0.762276","0","0"
"/Game/PotionBottles/M_RoundBot.M_RoundBot","0","3","3","1","0.755991","0","0"
"/Game/PotionBottles/M_Bot.M_Bot","0","3","3","1","0.766146","0","0"
"/Game/Materials/Mat_Waterfall.Mat_Waterfall","0","34","36","1","8.504410","0","0"
"/Game/BubbleTrash/BubbleTrashBlue.BubbleTrashBlue","0","3","3","1","0.794729","0","0"
"/Game/Bubbleopolis/NewFolder/Bubble_brick_texture_01_Mat.Bubble_brick_texture_01_Mat","0","3","3","1","0.850695","0","0"
"/Game/Bubbleopolis/Current/Materials/pedestal.pedestal","0","3","3","1","0.791278","0","0"
"/Game/Blueprints/Misc/basic_color.basic_color","0","3","3","1","0.707695","0","0"
"/Game/PortalPaint/NewFolder/Dark_RT_Mat.Dark_RT_Mat","0","19","21","1","3.918772","0","0"
"/Game/PortalPaint/NewFolder/Light_RT_Mat1.Light_RT_Mat1","0","19","21","1","3.801064","0","0"
"/Game/Drawbridge/lambert23.lambert23","0","3","3","1","0.756463","0","0"
"/Game/Drawbridge/lambert24.lambert24","0","3","3","1","0.752657","0","0"
"/Game/Drawbridge/lambert27.lambert27","0","3","3","1","0.775505","0","0"
"/Game/Drawbridge/lambert32.lambert32","0","6","6","1","1.419446","0","0"
"/Game/Drawbridge/lambert26.lambert26","0","6","6","1","1.366933","0","0"
"/Game/Geometry/Meshes/MonkeyBars/Monkeybar.Monkeybar","0","3","3","1","0.760539","0","0"
"/Game/SoapHouse/lambert1.lambert1","0","3","3","1","0.730492","0","0"
"/Game/PaintSplatterTextures/LIGHT_GREEN1_Mat.LIGHT_GREEN1_Mat","0","15","15","1","3.669515","0","0"
"/Game/PaintSplatterTextures/DARK_GREEN1_Mat.DARK_GREEN1_Mat","0","15","15","1","3.728624","0","0"
"/Game/PaintSplatterTextures/BLUE1_Mat.BLUE1_Mat","0","15","15","1","3.655692","0","0"
"/Game/Bubbleopolis/walls_side.walls_side","0","3","3","1","0.768768","0","0"
"/Game/Bubbleopolis/Walls_Bottom.Walls_Bottom","0","3","3","1","0.791074","0","0"
"/Game/Bubbleopolis/Walkway_sideing.Walkway_sideing","0","3","3","1","0.745319","0","0"
"/Game/Bubble_House2/BH-Variation_3/Materials/BH_BaseV3Mat.BH_BaseV3Mat","0","3","3","1","0.756283","0","0"
"/Game/OldWell/mat_Wood.mat_Wood","0","3","3","1","0.813079","0","0"
"/Game/Mushrooms/MushroomG/HoangMushroomG_lambert1_BaseColor_Mat.HoangMushroomG_lambert1_BaseColor_Mat","0","3","3","1","0.834955","0","0"
"/Game/Mushrooms/MushroomF/HoangMushroomF_lambert1_BaseColor_Mat.HoangMushroomF_lambert1_BaseColor_Mat","0","3","3","1","0.739246","0","0"
"/Game/Bubbleopolis/Current/Materials/lambert.lambert","0","3","3","1","0.767927","0","0"
"/Game/Bubbleopolis/NewFolder/floor.floor","0","3","3","1","0.695835","0","0"
"/Game/Water_Can_House/Wood.Wood","0","3","3","1","0.808664","0","0"
"/Game/ThirdPersonBP/Blueprints/textures_yellow/MC_ForEngine_V3_lambert2_BaseColor_Mat.MC_ForEngine_V3_lambert2_BaseColor_Mat","0","3","3","1","0.745915","0","0"
"/Game/Outhouse/M_Outhouse_T.M_Outhouse_T","0","3","3","1","0.772252","0","0"
"/Game/MushroomBoys/Mush1/MM1Top1.MM1Top1","0","6","6","1","1.363567","0","0"
"/Game/MushroomBoys/Mush1/lambert3.lambert3","0","6","6","1","1.480599","0","0"
"/Game/Gnome_Animated/WinterGnome/lambert4.lambert4","0","6","6","1","1.391127","0","0"
"/Game/Gnome_Animated/SpringGnome/lambert11.lambert11","0","6","6","1","1.310269","0","0"
"/Game/Gnome_Animated/MushGnome/lambert12.lambert12","0","6","6","1","1.358232","0","0"
"/Game/Materials/Mat_Leaves.Mat_Leaves","0","28","28","1","6.445169","0","0"
"/Game/Materials/Materials/Mat_Leaves.Mat_Leaves","0","28","28","1","6.406091","0","0"
"/Game/Materials/Mat_ToonShade.Mat_ToonShade","0","4","4","1","0.767735","0","0"
"/Game/Materials/Mat_Sky.Mat_Sky","0","7","8","1","1.512920","0","0"
"/Game/Materials/Mat_RedPaintPickup.Mat_RedPaintPickup","0","12","12","1","3.316479","0","0"
"/Game/Materials/Mat_PinkPickup.Mat_PinkPickup","0","12","12","1","3.320853","0","0"
"/Game/Materials/Mat_Island1.Mat_Island1","0","3","3","1","0.850310","0","0"
"/Game/MerryGoRound/M_MGR_T.M_MGR_T","0","3","3","1","0.748907","0","0"
"/Game/Materials/T_Tiles_Textues/Tiles_Stone/M_Tile_Stone_3.M_Tile_Stone_3","0","3","3","1","0.727695","0","0"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","0","32","32","1","6.567883","0","0"
"/Game/Bubble_Tree/Tree_Bush_Mat.Tree_Bush_Mat","0","3","3","1","0.808501","0","0"
"/Game/Bubble_Tree/Tree_Base_Mat.Tree_Base_Mat","0","3","3","1","0.775623","0","0"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","0","3","3","1","0.730554","0","0"
"/Game/StarterContent/Props/Materials/M_MaterialSphere_Plain.M_MaterialSphere_Plain","0","3","3","1","0.745887","0","0"
"/Game/Dresser/Right_Drawer.Right_Drawer","0","6","6","1","1.420723","0","0"
"/Game/Dresser/Random_Bits.Random_Bits","0","6","6","1","1.443236","0","0"
"/Game/Dresser/Bottom_Doors.Bottom_Doors","0","6","6","1","1.402965","0","0"
"/Game/Drawbridge/lambert31.lambert31","0","6","6","1","1.353552","0","0"
"/Game/Materials/Materials/OLDWATER.OLDWATER","0","19","20","1","10.243496","0","0"
"/Game/MushroomBoys/Mush4/MM4B.MM4B","0","6","6","1","1.373372","0","0"
"/Game/MushroomBoys/Mush3/lambert7.lambert7","0","6","6","1","1.388292","0","0"
"/Game/MushroomBoys/Mush3/lambert6.lambert6","0","6","6","1","1.384766","0","0"
"/Game/Bubbleopolis/V2/Materials/Waterway_top.Waterway_top","0","3","3","1","0.744594","0","0"
"/Game/Bubbleopolis/V2/Materials/Tower_side.Tower_side","0","3","3","1","0.769624","0","0"
"/Game/Bubbleopolis/NewFolder/walls.walls","0","3","3","1","0.733046","0","0"
"/Game/Water_Can_House/Watering_Can1.Watering_Can1","0","3","3","1","0.795465","0","0"
"/Game/Water_Can_House/Leaf_Roof.Leaf_Roof","0","3","3","1","0.773915","0","0"
"/Game/Geometry/Meshes/lambert1.lambert1","0","6","6","1","1.313799","0","0"
"/Game/Geometry/Meshes/Material__5.Material__5","0","24","24","1","6.193401","0","0"
"/Game/Geometry/Meshes/Mat_ToonGrass.Mat_ToonGrass","0","3","3","1","0.756819","0","0"
"/Game/FixedFence/FixedFenceMat.FixedFenceMat","0","3","3","1","0.776643","0","0"
"/Game/Materials/T_Tiles_Textues/Tiles_Stone/M_Tile_Stone_2.M_Tile_Stone_2","0","3","3","1","0.753767","0","0"
"/Game/Tapestry/Banner1.Banner1","0","3","3","1","0.713723","0","0"
"/Game/Table_Forest/M_Table.M_Table","0","3","3","1","0.753030","0","0"
"/Game/Bubbleopolis/Walkway.Walkway","0","3","3","1","0.732502","0","0"
"/Game/Materials/T_Tiles_Textues/Tiles_Stone/M_Tile_Stone_1.M_Tile_Stone_1","0","3","3","1","0.744983","0","0"
"/Game/Materials/Stair_Textures/Mat_Stairs.Mat_Stairs","0","3","3","1","0.754149","0","0"
"/Game/Fence/FixedFence/lambert1.lambert1","0","3","3","1","0.767070","0","0"
"/Game/Fence/lambert4.lambert4","0","3","3","1","0.715351","0","0"
"/Game/Dresser/Bookshelf_Top_Pieces.Bookshelf_Top_Pieces","0","6","6","1","1.322745","0","0"
"/Game/BookCase/M_BookshelfBacking.M_BookshelfBacking","0","6","6","1","1.350566","0","0"
"/Game/Bench_Bubble/lambert1.lambert1","0","3","3","1","0.733577","0","0"
"/Game/Materials/Mat_Platforms.Mat_Platforms","0","3","3","1","0.767493","0","0"
"/Game/Sunflower/NewMaterial.NewMaterial","0","6","6","1","1.375831","0","0"
"/Game/Stairs/Stair_Mat_Main.Stair_Mat_Main","0","3","3","1","0.748415","0","0"
"/Game/Materials/Mat_Stairs.Mat_Stairs","0","3","3","1","0.726010","0","0"
"/Game/Rocks/rock2/lambert2.lambert2","0","6","6","1","1.337189","0","0"
"/Game/Rocks/rock1/lambert2.lambert2","0","6","6","1","1.456648","0","0"
"/Game/Bathtub/Materials/lambert3.lambert3","0","3","3","1","0.733461","0","0"
"/Game/Bathtub/Materials/lambert2.lambert2","0","3","3","1","0.738546","0","0"
"/Game/Materials/Mat_Water.Mat_Water","0","28","28","1","12.205875","0","0"
"/Game/Geometry/Meshes/Default_Material.Default_Material","0","3","3","1","0.817774","0","0"
"/Game/Materials/Mat_ToonGrass_Anim.Mat_ToonGrass_Anim","0","40","44","1","9.714345","0","0"
"/Game/Materials/Mat_testPaint.Mat_testPaint","0","12","12","1","3.083858","0","0"
"/Game/Geometry/Meshes/MonkeyBars/ArcSupport.ArcSupport","0","3","3","1","0.766924","0","0"
"/Game/SoapHouse3/SoapHouse3V3/House3V3.House3V3","0","3","3","1","0.735302","0","0"
"/Game/SoapHouse3/SoapHouse3V2/Windows3V2.Windows3V2","0","3","3","1","0.837272","0","0"
"/Game/SoapHouse02/Variant2/NewMaterial.NewMaterial","0","3","3","1","0.807672","0","0"
"/Game/SoapHouse02/Variant1/NewMaterial.NewMaterial","0","3","3","1","0.774986","0","0"
"/Game/SoapHouse3/SoapHouse3V3/Windows3V3.Windows3V3","0","3","3","1","0.785155","0","0"
"/Engine/EngineSky/M_SkyTimeOfDay.M_SkyTimeOfDay","0","7","8","1","1.748159","0","0"
"/Game/Trees/Tree3/lambert1.lambert1","0","3","3","1","0.724970","0","0"
"/Game/Trees/Tree6/tree6_mat.tree6_mat","0","3","3","1","0.750942","0","0"
"/Game/Drawbridge/lambert25.lambert25","0","6","6","1","1.362818","0","0"
"/Game/Pedestal/lambert1.lambert1","0","3","3","1","0.728450","0","0"
"/Game/Mushrooms/MushroomD/alt_HoangMushroomD_lambert1_BaseColor_Mat.alt_HoangMushroomD_lambert1_BaseColor_Mat","0","3","3","1","0.754428","0","0"
"/Game/Materials/Mat_DoorShadows.Mat_DoorShadows","0","24","24","1","5.126816","0","0"
"/Game/Materials/Door2Target_Mat.Door2Target_Mat","0","2","2","1","0.429020","0","0"
"/Game/Vase/Vase_Mat.Vase_Mat","0","3","3","1","0.761477","0","0"
"/Game/Tapestry/Rack.Rack","0","3","3","1","0.728157","0","0"
"/Game/Materials/Mat_CloudDeck.Mat_CloudDeck","0","24","24","1","5.061001","0","0"
"/Game/Bed_Forest/M_Bed.M_Bed","0","3","3","1","0.712415","0","0"
"/Game/Bathtub/Materials/lambert5.lambert5","0","3","3","1","0.751761","0","0"
"/Game/Bubble_House2/Misc/lambert3.lambert3","0","3","3","1","0.738685","0","0"
"/Game/Bubble_House2/Misc/lambert1.lambert1","0","3","3","1","0.704545","0","0"
"/Game/Bubble_House2/BH-Variation_3/Materials/BH_TopV3Mat.BH_TopV3Mat","0","3","3","1","0.762322","0","0"
"/Game/Materials/Pedestal_Textures/Mat_Pedestal.Mat_Pedestal","0","3","3","1","0.776680","0","0"
"/Game/Materials/Materials/Mat_Sky.Mat_Sky","0","7","8","1","1.442974","0","0"
"/Game/MushroomBoys/Mush2/lambert4.lambert4","0","6","6","1","1.312012","0","0"
"/Game/Chair_Forest/lambert1.lambert1","0","3","3","1","0.722644","0","0"
"/Game/Stairs/Broken_Stair_Pieces/Rubble_Piece1_Mat.Rubble_Piece1_Mat","0","3","3","1","0.789475","0","0"
"/Game/Stairs/Broken_Stair_Pieces/Rubble_Piece3_Mat.Rubble_Piece3_Mat","0","3","3","1","0.754507","0","0"
"/Game/Water_Can_House/Door_knob.Door_knob","0","3","3","1","0.754420","0","0"
"/Game/Trees/Tree1/lambert1.lambert1","0","3","3","1","0.725484","0","0"
"/Game/Tower/Tower_Platform.Tower_Platform","0","3","3","1","0.748814","0","0"
"/Game/ThirdPersonBP/Blueprints/textures_cyan/MC_ForEngine_V3_lambert2_BaseColor_Mat.MC_ForEngine_V3_lambert2_BaseColor_Mat","0","3","3","1","0.719267","0","0"
"/Game/ThirdPersonBP/Blueprints/textures-green/MC_ForEngine_V3_lambert2_BaseColor_Mat.MC_ForEngine_V3_lambert2_BaseColor_Mat","0","3","3","1","0.738663","0","0"
"/Game/Swing/M_Swing_T.M_Swing_T","0","3","3","1","0.791954","0","0"
"/Game/Sun_Rise/The_Sun.The_Sun","0","3","3","1","0.773993","0","0"
"/Game/Geometry/Meshes/Material__25.Material__25","0","12","12","1","3.172649","0","0"
"/Game/Fence/WornFenceSmall/lambert1.lambert1","0","3","3","1","0.735986","0","0"
"/Game/Fence/WornFenceMed/lambert1.lambert1","0","3","3","1","0.739676","0","0"
"/Game/Geometry/Meshes/mat_Tower.mat_Tower","0","3","3","1","0.732524","0","0"
"/Game/Bridge/materials/lambert2.lambert2","0","12","12","1","3.223501","0","0"
"/Game/Books/BS_Mat3.BS_Mat3","0","3","3","1","0.737339","0","0"
"/Game/SoapHouse02/Variant3/NewMaterial.NewMaterial","0","3","3","1","0.776672","0","0"
"/Game/WoodenCart/Default_Material.Default_Material","0","3","3","1","0.775811","0","0"
"/Game/MushroomBoys/Mush2/lambert5.lambert5","0","6","6","1","1.335675","0","0"
"/Game/Bubble_Garland/Smol_Bubbles.Smol_Bubbles","0","3","3","1","0.749359","0","0"
"/Game/Bathtub/Materials/BT_Stairs.BT_Stairs","0","3","3","1","0.738856","0","0"
"/Game/MushMen/Mush1/lambert1.lambert1","0","3","3","1","0.734544","0","0"
"/Game/Bubble_Garland/Every_Other_Smol_Bubble.Every_Other_Smol_Bubble","0","3","3","1","0.762941","0","0"
"/Game/Bubble_Garland/Every_Other_Big_Bubble.Every_Other_Big_Bubble","0","3","3","1","0.784544","0","0"
"/Game/Bubble_Garland/Big_Bubble.Big_Bubble","0","3","3","1","0.738562","0","0"
"/Game/BubbleTrash/lambert1.lambert1","0","3","3","1","0.745549","0","0"
"/Game/Bubbleopolis/NewFolder/lambert20.lambert20","0","3","3","1","0.761736","0","0"
"/Game/Bubbleopolis/Waterway_top.Waterway_top","0","3","3","1","0.723919","0","0"
"/Game/Bubbleopolis/waterway_side.waterway_side","0","3","3","1","0.725651","0","0"
"/Game/Materials/Mat_VFX_Shockwave.Mat_VFX_Shockwave","0","14","14","1","3.760706","0","0"
"/Game/Tower_texture_final_03_Mat.Tower_texture_final_03_Mat","0","3","3","1","0.718348","0","0"
"/Game/Materials/Mat_FinalPickup.Mat_FinalPickup","0","12","12","1","3.286620","0","0"
"/Game/King_Textures/King.King","0","3","3","1","0.761182","0","0"
"/Game/Materials/Mat_TreeLeaves.Mat_TreeLeaves","0","40","44","1","9.193089","0","0"
"/Game/Bubbleopolis/waterway_bottom.waterway_bottom","0","3","3","1","0.754790","0","0"
"/Game/Bubbleopolis/walls_top.walls_top","0","3","3","1","0.685831","0","0"
"/Game/Tower/mat_Window.mat_Window","0","3","3","1","0.771251","0","0"
"/Game/StarterContent/Props/Materials/M_Shelf.M_Shelf","0","3","3","1","0.776275","0","0"
"/Game/Trees/Tree5/tree5_mat.tree5_mat","0","3","3","1","0.770682","0","0"
"/Game/Bathtub/Materials/lambert4.lambert4","0","3","3","1","0.704601","0","0"
"/Game/Mushrooms/MushroomA/HoangMushroomA_HP_lambert1_BaseColor_Mat.HoangMushroomA_HP_lambert1_BaseColor_Mat","0","3","3","1","0.757877","0","0"
"/Game/StarterContent/Props/Materials/M_MaterialSphere.M_MaterialSphere","0","3","3","1","0.755952","0","0"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","0","3","3","1","0.750330","0","0"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","0","20","22","1","3.945394","0","0"
"/Game/StarterContent/Particles/Materials/m_flare_01.m_flare_01","0","32","32","1","6.147597","0","0"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","0","24","24","1","4.835504","0","0"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","0","30","30","1","5.792652","0","0"
"/Game/Trees/Tree4/tree4_Mat.tree4_Mat","0","3","3","1","0.754694","0","0"
"/Game/Trees/BigTree/BigTree.BigTree","0","3","3","1","0.754169","0","0"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","0","3","3","1","0.762054","0","0"
"/Game/Stairs/Broken_Stair_Pieces/Rubble_Piece2_Mat.Rubble_Piece2_Mat","0","3","3","1","0.766894","0","0"
"/Game/Stairs/lambert1.lambert1","0","3","3","1","0.740855","0","0"
"/Game/Easel/M_Easel.M_Easel","0","3","3","1","0.733341","0","0"
"/Game/Drawbridge/lambert29.lambert29","0","3","3","1","0.758659","0","0"
"/Game/Drawbridge/lambert30.lambert30","0","3","3","1","0.772535","0","0"
"/Game/Chair/lambert1.lambert1","0","3","3","1","0.725526","0","0"
"/Game/Candle/M_Candle.M_Candle","0","3","3","1","0.756873","0","0"
"/Game/Bathtub/Materials/BT_Tap.BT_Tap","0","3","3","1","0.765878","0","0"
"/Game/Rocks/rock4/lambert2.lambert2","0","6","6","1","1.397952","0","0"
"/Game/Rocks/rock3/lambert2.lambert2","0","6","6","1","1.371465","0","0"
"/Game/Mushrooms/MushroomC/HoangMushroomC_lambert1_BaseColor_Mat.HoangMushroomC_lambert1_BaseColor_Mat","0","3","3","1","0.755039","0","0"
"/Game/Geometry/Meshes/mat_Window.mat_Window","0","3","3","1","0.736597","0","0"
"/Game/Books/BS_Mat2.BS_Mat2","0","3","3","1","0.794423","0","0"
"/Game/Bathtub/Materials/BT_Silver.BT_Silver","0","3","3","1","0.772021","0","0"
"/Game/Bathtub/Materials/BT_Main.BT_Main","0","3","3","1","0.750241","0","0"
"/Game/SoapHouse3/SoapHouse3V1/House3V1.House3V1","0","3","3","1","0.715252","0","0"
