"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Geometry/Meshes/Statues/Textures/lambert1.lambert1","0","12","12","1","3.114924","0","0"
"/Game/Plants/leaf.leaf","0","21","21","1","5.608542","0","21"
"/Game/PotionBottles/M_RoundBot.M_RoundBot","0","21","21","1","5.666645","0","0"
"/Game/MushroomBoys/Mush5/Top5.Top5","0","24","24","1","5.474739","0","0"
"/Game/Books/Solo_Book_Mat.Solo_Book_Mat","0","21","21","1","5.621229","0","0"
"/Game/Castle/Castle_Level/Castle_Level_Materials/lambert9.lambert9","0","21","21","1","5.654699","0","0"
"/Game/Bubbleopolis/Waterway_top.Waterway_top","0","21","21","1","5.706354","0","0"
"/Game/Player/playerCharacterRed.playerCharacterRed","0","33","33","1","8.169893","0","0"
"/Game/Swing/M_Swing_T.M_Swing_T","0","21","21","1","5.723842","0","0"
"/Game/Stairs/lambert1.lambert1","0","12","12","1","3.068359","0","0"
"/Game/Chest/Treasure_Chest_Mat.Treasure_Chest_Mat","0","12","12","1","3.106041","0","0"
"/Game/Materials/T_Tiles_Textues/Tiles_Stone/M_Tile_Stone_2.M_Tile_Stone_2","0","12","12","1","3.088367","0","0"
"/Game/Bubble_House2/BH-Variation_1/Materials/BH_BaseV1_Mat.BH_BaseV1_Mat","0","21","21","1","5.743503","0","0"
"/Game/Castle/Castle_Level/Castle_Level_Materials/Ceiling_Dining1.Ceiling_Dining1","0","21","21","1","5.675129","0","0"
"/Game/Bathtub/Materials/lambert2.lambert2","0","12","12","1","3.030555","0","0"
"/Game/Geometry/Meshes/Window/Textures/Window_Frame.Window_Frame","0","12","12","1","3.072828","0","0"
"/Game/SoapHouse02/Variant1/NewMaterial.NewMaterial","0","21","21","1","5.683757","0","0"
"/Game/Gnome_Animated/FallGnome/lambert7.lambert7","0","24","24","1","5.540106","0","0"
"/Game/SoapHouse3/SoapHouse3V2/Windows3V2.Windows3V2","0","21","21","1","5.824104","0","0"
"/Game/ToyBoat/M_ToyBoatRed.M_ToyBoatRed","0","12","12","1","3.200528","0","0"
"/Game/Bubbleopolis/Current/Materials/ground.ground","0","21","21","1","5.528818","0","0"
"/Game/Bubbleopolis/base_plat_wall.base_plat_wall","0","21","21","1","5.528572","0","0"
"/Game/Sewer/Wall.Wall","0","12","12","1","3.141199","0","0"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","0","0","48","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_MaterialSphere_Plain.M_MaterialSphere_Plain","0","0","12","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_MaterialSphere.M_MaterialSphere","0","0","12","1","0.000000","0","0"
"/Game/Paintstation/Metal.Metal","0","12","12","1","3.184858","0","0"
"/Game/Bathtub/Materials/BT_Main.BT_Main","0","21","21","1","5.652618","0","0"
"/Game/Bathtub/Materials/lambert3.lambert3","0","12","12","1","3.088058","0","0"
"/Game/SoapHouse/lambert1.lambert1","0","12","12","1","3.141963","0","0"
"/Game/ChefHatHouse/M_ChefHatHouse.M_ChefHatHouse","0","21","21","1","5.737316","0","0"
"/Game/BubbleTrash/BubbleTrashRed.BubbleTrashRed","0","21","21","1","5.645058","0","0"
"/Game/Plants/lambert1.lambert1","0","12","12","1","3.089129","0","0"
"/Game/Rocks/lambert1.lambert1","0","21","21","1","5.527821","0","0"
"/Game/Pumpkin_House/Pumpkin_House_Mat.Pumpkin_House_Mat","0","21","21","1","5.705601","0","0"
"/Game/Fence/WornFenceMed/lambert1.lambert1","0","12","12","1","3.245389","0","0"
"/Game/Bubbleopolis/V2/Materials/base_plat_top.base_plat_top","0","21","21","1","5.674951","0","0"
"/Game/Materials/Mat_Cel.Mat_Cel","0","4","4","1","0.578110","0","0"
"/Game/Dresser/Bookshelf_Top_Pieces.Bookshelf_Top_Pieces","0","24","24","1","5.667813","0","0"
"/Game/SoapHouse3/SoapHouse3V1/House3V1.House3V1","0","21","21","1","5.619609","0","0"
"/Game/Bubble_House2/BH-Variation_3/Materials/BH_BaseV3Mat.BH_BaseV3Mat","0","21","21","1","5.771213","0","0"
"/Game/Bubbleopolis/pillar_top.pillar_top","0","21","21","1","5.765948","0","0"
"/Game/Bathtub/Materials/lambert5.lambert5","0","12","12","1","3.404647","0","0"
"/Game/SoapFountain/SoapFountain1.SoapFountain1","0","21","21","1","5.908607","0","0"
"/Game/PrincessTextures/Princess1.Princess1","0","21","21","1","5.601129","0","0"
"/Game/Bubbleopolis/pillar_side.pillar_side","0","21","21","1","5.541537","0","0"
"/Game/Player/NewMaterial.NewMaterial","0","12","12","1","3.122402","0","0"
"/Game/MushroomBoys/Mush5/lambert2.lambert2","0","24","24","1","5.620831","0","0"
"/Game/Slide/M_Slide_T.M_Slide_T","0","21","21","1","5.798443","0","0"
"/Game/Materials/Mat_Stairs.Mat_Stairs","0","21","21","1","5.703036","0","0"
"/Game/Materials/Mat_Plant_Standin.Mat_Plant_Standin","0","21","21","1","5.572106","0","0"
"/Game/Fence/HP_Worn_Fence_Med.HP_Worn_Fence_Med","0","12","12","1","3.069157","0","0"
"/Game/Materials/Mat_Island2.Mat_Island2","0","21","21","1","5.842095","0","0"
"/Game/WoodenCart/Default_Material.Default_Material","0","21","21","1","6.255457","0","0"
"/Game/Bubbleopolis/V2/Materials/Tower_side.Tower_side","0","21","21","1","7.265717","0","0"
"/Game/Candle/M_Candle.M_Candle","0","21","21","1","7.413866","0","0"
"/Game/Books/BS_Mat6.BS_Mat6","0","21","21","1","7.420690","0","0"
"/Game/Water_Can_House/Wood.Wood","0","21","21","1","6.722673","0","0"
"/Engine/EngineMaterials/DefaultParticle.DefaultParticle","0","0","138","1","0.000000","0","0"
"/Game/Bubbleopolis/V2/Materials/Walkway.Walkway","0","21","21","1","6.009248","0","0"
"/Game/Gnome_Animated/ChefGnome/lambert2.lambert2","0","24","24","1","5.849375","0","0"
"/Game/lambert2.lambert2","0","12","12","1","3.317250","0","0"
"/Game/Chair/lambert1.lambert1","0","12","12","1","3.462936","0","0"
"/Game/BubbleGang/Girls/lambert1.lambert1","0","24","24","1","5.843766","0","0"
"/Game/BubbleGang/Boys/lambert1.lambert1","0","24","24","1","5.812166","0","0"
"/Game/SoapHouse02/Variant3/NewMaterial.NewMaterial","0","21","21","1","6.174889","0","0"
"/Game/ThirdPersonBP/Blueprints/textures-magenta/MC_ForEngine_V3_lambert2_BaseColor_Mat.MC_ForEngine_V3_lambert2_BaseColor_Mat","0","12","12","1","3.238923","0","0"
"/Game/ToyBoat/M_ToyBoatYellow.M_ToyBoatYellow","0","21","21","1","5.975929","0","0"
"/Game/Bubbleopolis/NewFolder/Bubble_brick_texture_01_Mat.Bubble_brick_texture_01_Mat","0","21","21","1","5.877184","0","0"
"/Game/Sewer/Water.Water","0","12","12","1","3.306991","0","0"
"/Game/Water_Can_House/Flower_Bud1.Flower_Bud1","0","21","21","1","6.072154","0","0"
"/Game/Bubbleopolis/base_plat_top.base_plat_top","0","21","21","1","5.588247","0","0"
"/Game/Bubbleopolis/Current/Materials/towers.towers","0","21","21","1","5.385460","0","0"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","0","0","32","1","0.000000","0","0"
"/Game/PaintSplatterTextures/RED1_Mat.RED1_Mat","0","31","31","1","8.451963","0","0"
"/Game/StarterContent/Particles/Materials/m_flare_01.m_flare_01","0","0","32","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","0","0","21","1","0.000000","0","0"
"/Game/BubbleTrash/BubbleTrashBlue.BubbleTrashBlue","0","21","21","1","5.837170","0","0"
"/Game/PotionBottles/M_Bot.M_Bot","0","21","21","1","5.772698","0","0"
"/Game/Geometry/Meshes/SmallTable/Textures/SmallTable1.SmallTable1","0","12","12","1","3.137487","0","0"
"/Game/Bubbleopolis/Tower_side.Tower_side","0","21","21","1","5.529097","0","0"
"/Game/Drawbridge/lambert23.lambert23","0","12","12","1","3.207524","0","0"
"/Game/Materials/Mat_Bubbles.Mat_Bubbles","0","192","192","1","143.832413","0","0"
"/Game/Bubbleopolis/V2/Materials/waterway_bottom.waterway_bottom","0","21","21","1","5.735280","0","0"
"/Game/SoapBuddy/soapBud.soapBud","0","21","21","1","5.598594","0","0"
"/Game/Couch/M_CouchRoyal.M_CouchRoyal","0","12","12","1","3.263347","0","0"
"/Game/Castle/Castle_Level/Castle_Level_Materials/Stairs5.Stairs5","0","21","21","1","5.867537","0","0"
"/Game/Bubble_Tree/Tree_Base_Mat.Tree_Base_Mat","0","12","12","1","3.229711","0","0"
"/Game/Sun_Rise/Sun_Beams.Sun_Beams","0","12","12","1","3.322464","0","0"
"/Game/Geometry/Meshes/Tapestry/Texture/Rack.Rack","0","21","21","1","5.635960","0","0"
"/Game/Geometry/Meshes/Tapestry/Texture/Banner1.Banner1","0","21","21","1","5.790985","0","0"
"/Game/PotionBottles/M_Cork.M_Cork","0","21","21","1","5.852371","0","0"
"/Game/Stairs/Broken_Stair_Pieces/Rubble_Piece5_Mat.Rubble_Piece5_Mat","0","12","12","1","3.136622","0","0"
"/Game/Rocks/Big_rock.Big_rock","0","12","12","1","3.091068","0","0"
"/Game/Materials/Bubble_Wand_Red.Bubble_Wand_Red","0","80","80","1","22.699839","0","0"
"/Game/Materials/T_Tiles_Textues/Tiles_Stone/M_Tile_Stone_1.M_Tile_Stone_1","0","12","12","1","3.093572","0","0"
"/Game/Bubbleopolis/Walkway_sideing.Walkway_sideing","0","21","21","1","5.723665","0","0"
"/Game/Dresser/Random_Bits.Random_Bits","0","24","24","1","5.785998","0","0"
"/Game/BubbleTrash/BubbleTrashPurple.BubbleTrashPurple","0","21","21","1","5.700397","0","0"
"/Game/Materials/Mat_Sparks.Mat_Sparks","0","24","24","1","4.650518","0","0"
"/Game/Geometry/Meshes/Window/Textures/Glass.Glass","0","30","30","1","8.348734","0","0"
"/Game/ToyBoat/M_ToyBoatBlue.M_ToyBoatBlue","0","21","21","1","5.674328","0","0"
"/Game/PaintSplatterTextures/LIGHT_GREEN1_Mat.LIGHT_GREEN1_Mat","0","31","31","1","8.675526","0","0"
"/Game/Bubble_Staircase/M_Staircase_T.M_Staircase_T","0","21","21","1","6.087667","0","0"
"/Game/Sewer/Floor2.Floor2","0","12","12","1","3.148225","0","0"
"/Game/Materials/Materials/Mat_Sky.Mat_Sky","0","7","8","1","1.380321","0","0"
"/Game/Water_Can_House/Daisy4.Daisy4","0","21","21","1","5.777655","0","0"
"/Game/Castle/Castle_Level/Castle_Level_Materials/Floor_Courtyard1.Floor_Courtyard1","0","21","21","1","5.514974","0","0"
"/Game/Bridge/materials/lambert3.lambert3","0","40","40","1","12.178566","0","0"
"/Game/MedFence/MedWood.MedWood","0","21","21","1","5.742504","0","0"
"/Game/BookCase/M_Cabinet_Door_Pieces.M_Cabinet_Door_Pieces","0","24","24","1","5.647847","0","0"
"/Game/ThirdPersonBP/Blueprints/textures-green/MC_ForEngine_V3_lambert2_BaseColor_Mat.MC_ForEngine_V3_lambert2_BaseColor_Mat","0","12","12","1","3.091799","0","0"
"/Game/Bubbleopolis/V2/Materials/Walls_Bottom.Walls_Bottom","0","21","21","1","5.510171","0","0"
"/Game/Geometry/Meshes/NonEuclideanHallway/lambert1.lambert1","0","12","12","1","3.130263","0","0"
"/Game/Drawbridge/lambert24.lambert24","0","12","12","1","3.350526","0","0"
"/Game/Tower_texture_final_03_Mat.Tower_texture_final_03_Mat","0","21","21","1","5.746352","0","0"
"/Game/Dresser/Wall_to_Floor.Wall_to_Floor","0","24","24","1","5.645700","0","0"
"/Game/SmallFence/WoodSmall.WoodSmall","0","44","46","1","9.629082","0","0"
"/Game/Materials/Mat_Waterfall.Mat_Waterfall","0","72","74","1","18.558092","0","0"
"/Game/Bubbleopolis/Ground1.Ground1","0","21","21","1","5.624026","0","0"
"/Game/Drawbridge/lambert27.lambert27","0","12","12","1","3.212363","0","0"
"/Game/Castle/defaultMat.defaultMat","0","12","12","1","3.152471","0","0"
"/Game/ThirdPersonBP/Blueprints/textures-red/MC_ForEngine_V3_lambert2_BaseColor_Mat.MC_ForEngine_V3_lambert2_BaseColor_Mat","0","12","12","1","3.220856","0","0"
"/Game/Materials/Mat_Paver.Mat_Paver","0","42","42","1","10.415764","0","0"
"/Game/Books/BS_Mat3.BS_Mat3","0","21","21","1","5.875214","0","0"
"/Game/Water_Can_House/Watering_Can1.Watering_Can1","0","21","21","1","5.751143","0","0"
"/Game/Stairs/Broken_Stair_Pieces/Rubble_Piece3_Mat.Rubble_Piece3_Mat","0","12","12","1","3.241082","0","0"
"/Game/MushroomBoys/Mush1/lambert3.lambert3","0","24","24","1","5.481759","0","0"
"/Game/Books/Open_book_Mat.Open_book_Mat","0","21","21","1","5.750668","0","0"
"/Game/Bubble_Garland/Every_Other_Smol_Bubble.Every_Other_Smol_Bubble","0","21","21","1","5.899666","0","0"
"/Game/Dresser/Right_Drawer.Right_Drawer","0","24","24","1","6.014492","0","0"
"/Game/Bubbleopolis/V2/Materials/lambert1.lambert1","0","21","21","1","5.606757","0","0"
"/Game/Materials/Mat_TreeLeaves.Mat_TreeLeaves","0","92","96","1","23.887831","0","0"
"/Game/Fence/FixedFence/lambert1.lambert1","0","12","12","1","3.176320","0","0"
"/Game/Geometry/Meshes/Material__25.Material__25","0","28","28","1","8.358665","0","0"
"/Game/Fence/lambert4.lambert4","0","12","12","1","3.301759","0","0"
"/Game/Outhouse/M_Outhouse_T.M_Outhouse_T","0","21","21","1","5.961157","0","0"
"/Game/Bubbleopolis/Current/Materials/fountain.fountain","0","21","21","1","5.796398","0","0"
"/Game/MerryGoRound/M_MGR_T.M_MGR_T","0","21","21","1","5.926709","0","0"
"/Game/Books/BS_Mat5.BS_Mat5","0","21","21","1","5.796169","0","0"
"/Game/MushroomBoys/Mush3/lambert6.lambert6","0","24","24","1","5.719288","0","0"
"/Game/Books/BS_Mat4.BS_Mat4","0","21","21","1","6.166433","0","0"
"/Game/Materials/Mat_Island5.Mat_Island5","0","21","21","1","6.200221","0","0"
"/Game/Bubble_Garland/Smol_Bubbles.Smol_Bubbles","0","21","21","1","5.940969","0","0"
"/Game/Bubbleopolis/V2/Materials/Walkway_sideing.Walkway_sideing","0","21","21","1","5.766878","0","0"
"/Game/Bench_Bubble/lambert1.lambert1","0","21","21","1","5.950693","0","0"
"/Game/Castle/Castle_Level/Castle_Level_Materials/Floor_Dining1.Floor_Dining1","0","21","21","1","5.766212","0","0"
"/Game/Books/BS_Mat2.BS_Mat2","0","21","21","1","6.482060","0","0"
"/Game/BookCase/M_BookShelve_Pieces.M_BookShelve_Pieces","0","24","24","1","6.255569","0","0"
"/Game/Drawbridge/lambert28.lambert28","0","24","24","1","6.103670","0","0"
"/Game/ThirdPersonBP/Blueprints/textures_cyan/MC_ForEngine_V3_lambert2_BaseColor_Mat.MC_ForEngine_V3_lambert2_BaseColor_Mat","0","12","12","1","3.393256","0","0"
"/Game/Bubbleopolis/V2/Materials/walls_top.walls_top","0","21","21","1","5.747541","0","0"
"/Game/Drawbridge/lambert26.lambert26","0","24","24","1","5.733128","0","0"
"/Game/Drawbridge/lambert25.lambert25","0","24","24","1","5.745524","0","0"
"/Game/FixedFence/FixedFenceMat.FixedFenceMat","0","21","21","1","5.878160","0","0"
"/Game/SoapHouse3/SoapHouse3V3/Windows3V3.Windows3V3","0","21","21","1","6.110890","0","0"
"/Game/Stairs/Broken_Stair_Pieces/Rubble_Piece4_Mat.Rubble_Piece4_Mat","0","12","12","1","3.301884","0","0"
"/Game/Stairs/Broken_Stair_Pieces/Rubble_Piece2_Mat.Rubble_Piece2_Mat","0","12","12","1","3.178189","0","0"
"/Game/Bubbleopolis/walls_side.walls_side","0","21","21","1","5.841034","0","0"
"/Game/Easel/M_Easel.M_Easel","0","21","21","1","6.550645","0","0"
"/Game/SoapHouse3/SoapHouse3V1/Windows3V1.Windows3V1","0","21","21","1","6.599936","0","0"
"/Game/Water_Can_House/Sunflower.Sunflower","0","21","21","1","6.253287","0","0"
"/Game/Materials/Mat_Island3.Mat_Island3","0","21","21","1","6.694335","0","0"
"/Game/Bubble_Garland/Every_Other_Big_Bubble.Every_Other_Big_Bubble","0","21","21","1","6.266703","0","0"
"/Game/Mushrooms/MushroomE/HoangMushroomE_lambert1_BaseColor_Mat.HoangMushroomE_lambert1_BaseColor_Mat","0","21","21","1","5.824760","0","0"
"/Game/Castle/Castle_Level/Castle_Level_Materials/Roof.Roof","0","21","21","1","5.628140","0","0"
"/Game/Logs/Log1/lambert1.lambert1","0","42","42","1","9.824821","0","0"
"/Game/Shield/Shield1.Shield1","0","12","12","1","3.155877","0","0"
"/Game/Bed_Forest/M_Bed.M_Bed","0","21","21","1","5.845570","0","0"
"/Game/Geometry/Meshes/MonkeyBars/Textures/ArcSupport.ArcSupport","0","21","21","1","5.672019","0","0"
"/Game/SoapHouse3/SoapHouse3V3/House3V3.House3V3","0","21","21","1","5.707469","0","0"
"/Game/Wall.Wall","0","12","12","1","3.137375","0","0"
"/Game/Materials/Mat_Platforms.Mat_Platforms","0","21","21","1","6.035806","0","0"
"/Game/SoapHouse3/SoapHouse3V2/House3V2.House3V2","0","21","21","1","6.161966","0","0"
"/Game/Gnome_Animated/MushGnome/lambert12.lambert12","0","24","24","1","5.919998","0","0"
"/Game/Trees/Tree3/lambert4.lambert4","0","12","12","1","3.217174","0","0"
"/Game/Bathtub/Materials/lambert4.lambert4","0","12","12","1","3.390216","0","0"
"/Game/Bubble_House2/Misc/lambert1.lambert1","0","12","12","1","3.393855","0","0"
"/Game/Water_Can_House/Petals2.Petals2","0","21","21","1","6.158877","0","0"
"/Game/ThirdPersonBP/Blueprints/textures_yellow/MC_ForEngine_V3_lambert2_BaseColor_Mat.MC_ForEngine_V3_lambert2_BaseColor_Mat","0","12","12","1","3.162927","0","0"
"/Game/Table/M_Table.M_Table","0","12","12","1","3.278287","0","0"
"/Game/Castle/Castle_Level/Castle_Level_Materials/lambert8.lambert8","0","21","21","1","5.803828","0","0"
"/Game/Castle/Castle_Level/Castle_Level_Materials/lambert7.lambert7","0","21","21","1","5.551628","0","0"
"/Game/BookCase/M_Bookshelf_Top_Pieces.M_Bookshelf_Top_Pieces","0","24","24","1","5.782728","0","0"
"/Game/ApplePickUp/M_ApplePickUp.M_ApplePickUp","0","21","21","1","6.285069","0","0"
"/Game/Bubbleopolis/V2/Materials/pillar_top.pillar_top","0","21","21","1","5.892118","0","0"
"/Game/Player/PlayerCharacterYellow.PlayerCharacterYellow","0","33","33","1","8.220801","0","0"
"/Game/Castle/Castle_Level/Castle_Level_Materials/Walls1.Walls1","0","21","21","1","6.008786","0","0"
"/Game/Bubbleopolis/waterway_bottom.waterway_bottom","0","21","21","1","6.448896","0","0"
"/Game/Bubbleopolis/V2/Materials/pillar_side.pillar_side","0","21","21","1","6.444041","0","0"
"/Game/BookCase/M_BookshelfKnobs.M_BookshelfKnobs","0","24","24","1","6.919041","0","0"
"/Game/Bubbleopolis/NewFolder/walls.walls","0","12","12","1","3.749216","0","0"
"/Game/Castle/Castle_Level/Castle_Level_Materials/blinn1.blinn1","0","21","21","1","6.690721","0","0"
"/Game/Geometry/Meshes/Material__5.Material__5","0","92","96","1","21.521143","0","0"
"/Game/Gnomes/gnome_spring_lambert1_BaseColor_Mat.gnome_spring_lambert1_BaseColor_Mat","0","21","21","1","5.762509","0","0"
"/Game/Materials/Mat_CloudDeck.Mat_CloudDeck","0","82","82","1","18.659781","0","0"
"/Game/Bubbleopolis/V2/Materials/Waterway_top.Waterway_top","0","21","21","1","5.663938","0","0"
"/Game/Bubbleopolis/V2/Materials/Tower_top.Tower_top","0","21","21","1","5.702180","0","0"
"/Game/Bubble_House2/Misc/lambert3.lambert3","0","12","12","1","3.152922","0","0"
"/Game/Bubbleopolis/Walls_Bottom.Walls_Bottom","0","21","21","1","5.658998","0","0"
"/Game/Materials/T_Tiles_Textues/Tiles_Stone/M_Tile_Stone_3.M_Tile_Stone_3","0","12","12","1","3.234716","0","0"
"/Game/Materials/Door1Target_Mat.Door1Target_Mat","0","2","2","1","0.436154","0","0"
"/Game/Dresser/Left_Drawer.Left_Drawer","0","24","24","1","5.920430","0","0"
"/Game/Bubble_House2/BH-Variation_2/Materials/BH_BaseV2_Mat.BH_BaseV2_Mat","0","21","21","1","5.738519","0","0"
"/Game/Materials/Mat_Leaves.Mat_Leaves","0","60","60","1","15.600308","0","0"
"/Game/King_Textures/King.King","0","21","21","1","5.640873","0","0"
"/Game/MushroomBoys/Mush2/lambert5.lambert5","0","24","24","1","5.483161","0","0"
"/Game/Drawbridge/lambert32.lambert32","0","24","24","1","5.840619","0","0"
"/Game/Castle/Castle_Level/Castle_Level_Materials/lambert10.lambert10","0","21","21","1","5.754021","0","0"
"/Game/Bubble_House2/BH-Variation_2/Materials/BH_TopV2_Mat.BH_TopV2_Mat","0","21","21","1","5.821519","0","0"
"/Game/Castle/Castle_Level/Castle_Level_Materials/lambert1.lambert1","0","21","21","1","5.741731","0","0"
"/Game/Dresser/Cabinet_Door_Pieces.Cabinet_Door_Pieces","0","24","24","1","5.673762","0","0"
"/Game/SewerWall_Base_Mat.SewerWall_Base_Mat","0","21","21","1","5.647512","0","0"
"/Game/Floor.Floor","0","12","12","1","3.130910","0","0"
"/Game/MushroomBoys/Mush4/MM4T.MM4T","0","24","24","1","5.727540","0","0"
"/Game/Castle/Castle_Level/Castle_Level_Materials/Wall.Wall","0","21","21","1","5.745114","0","0"
"/Game/Sewer/Walls.Walls","0","12","12","1","3.063863","0","0"
"/Game/Sewer/Floor1.Floor1","0","12","12","1","3.042716","0","0"
"/Game/Animation/Soap_Chara/soapBud.soapBud","0","24","24","1","5.573717","0","0"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","0","0","30","1","0.000000","0","0"
"/Game/Couch/M_CouchCommon.M_CouchCommon","0","12","12","1","3.343952","0","0"
"/Game/Bathtub/Materials/BT_Tap.BT_Tap","0","21","21","1","5.756980","0","0"
"/Game/Bubble_Staircase/Bubble_texture_Mat.Bubble_texture_Mat","0","21","21","1","5.743605","0","0"
"/Game/Tower/Tower_Platform.Tower_Platform","0","12","12","1","3.148850","0","0"
"/Game/BubbleTurbine/M_BubbleTurbine_T1.M_BubbleTurbine_T1","0","21","21","1","5.734855","0","0"
"/Game/Bubble_House2/BH-Variation_1/Materials/BH_TopV1_Mat.BH_TopV1_Mat","0","21","21","1","5.700632","0","0"
"/Game/Materials/Mat_GravityPickup.Mat_GravityPickup","0","12","12","1","3.144744","0","0"
"/Game/Bubbleopolis/NewFolder/lambert20.lambert20","0","21","21","1","5.560828","0","0"
"/Game/Materials/Mat_invis.Mat_invis","0","56","56","1","14.712073","0","0"
"/Game/SoapHouse02/Variant2/NewMaterial.NewMaterial","0","21","21","1","5.827819","0","0"
"/Game/BubbleTrash/BubbleTrashYellow.BubbleTrashYellow","0","21","21","1","5.771728","0","0"
"/Game/Drawbridge/lambert31.lambert31","0","24","24","1","5.536967","0","0"
"/Game/Drawbridge/lambert30.lambert30","0","12","12","1","3.177012","0","0"
"/Game/Drawbridge/lambert29.lambert29","0","12","12","1","3.213265","0","0"
"/Game/Bubbleopolis/V2/Materials/waterway_side.waterway_side","0","21","21","1","5.678989","0","0"
"/Game/Bubble_Tree/Tree_Bush_Mat.Tree_Bush_Mat","0","21","21","1","5.931963","0","0"
"/Game/Bubbleopolis/NewFolder/floor.floor","0","21","21","1","5.238918","0","0"
"/Game/Materials/King_Textures/King.King","0","12","12","1","3.230006","0","0"
"/Game/Bubble_Tree/Tree_Bush2_Mat.Tree_Bush2_Mat","0","21","21","1","5.788008","0","0"
"/Game/Sun_Rise/The_Sun.The_Sun","0","12","12","1","3.198260","0","0"
"/Game/Soap.Soap","0","33","33","1","8.053752","0","0"
"/Game/Materials/Stair_Textures/Mat_Stairs.Mat_Stairs","0","12","12","1","3.156516","0","0"
"/Game/Dresser/Bottom_Doors.Bottom_Doors","0","24","24","1","5.828043","0","0"
"/Game/Fence/HP_Fixed_Fence.HP_Fixed_Fence","0","12","12","1","3.116354","0","0"
"/Game/Gnome_Animated/WinterGnome/lambert4.lambert4","0","24","24","1","5.452707","0","0"
"/Game/Stairs/Broken_Stair_Pieces/Rubble_Piece1_Mat.Rubble_Piece1_Mat","0","12","12","1","3.214351","0","0"
"/Game/Bubble_Garland/Big_Bubble.Big_Bubble","0","21","21","1","5.887007","0","0"
"/Game/BookCase/M_BookshelfBacking.M_BookshelfBacking","0","24","24","1","5.758264","0","0"
"/Game/Sword/Sword_Mat.Sword_Mat","0","12","12","1","3.194319","0","0"
"/Game/Trees/Tree1/lambert1.lambert1","0","12","12","1","3.069081","0","0"
"/Game/BubbleTrash/lambert1.lambert1","0","12","12","1","3.072456","0","0"
"/Game/Door/M_Door.M_Door","0","12","12","1","3.140388","0","0"
"/Game/MushroomBoys/Mush1/MM1Top1.MM1Top1","0","24","24","1","5.412312","0","0"
"/Game/Geometry/Meshes/DuckHousing/Textures/Leaf6.Leaf6","0","12","12","1","3.071899","0","0"
"/Game/Materials/Materials/Mat_BubbleSky.Mat_BubbleSky","0","7","8","1","1.343254","0","0"
"/Game/Geometry/Meshes/DuckHousing/Textures/Nest1.Nest1","0","12","12","1","3.077465","0","0"
"/Game/BookCase/M_BookShelfSide_Wall_Pieces.M_BookShelfSide_Wall_Pieces","0","24","24","1","5.569330","0","0"
"/Game/Bubble_Bridge/lambert1.lambert1","0","21","21","1","5.931321","0","0"
"/Game/Materials/Bubble_Wand_Violet.Bubble_Wand_Violet","0","80","80","1","22.811621","0","0"
"/Game/Bathtub/Materials/BT_Stairs.BT_Stairs","0","21","21","1","5.592350","0","0"
"/Game/bubble_Street_Lights/Material/lambert1.lambert1","0","21","21","1","5.576220","0","0"
"/Game/Bubble_Gate/lambert1.lambert1","0","21","21","1","5.888413","0","0"
"/Game/Bubbleopolis/Ground.Ground","0","21","21","1","5.762074","0","0"
"/Game/Sewer/lambert7.lambert7","0","12","12","1","3.198675","0","0"
"/Game/Bubble_Tree/Tree_Base2_Mat.Tree_Base2_Mat","0","21","21","1","5.725049","0","0"
"/Game/Geometry/Meshes/DuckHousing/Textures/EggShell.EggShell","0","12","12","1","3.154472","0","0"
"/Game/Dialogue/lambert1.lambert1","0","12","12","1","3.085499","0","0"
"/Game/Materials/DIRT_Textures/dirt_Mat.dirt_Mat","0","21","21","1","5.664010","0","0"
"/Game/Bathtub/Materials/BT_Silver.BT_Silver","0","21","21","1","5.561612","0","0"
"/Game/Materials/Mat_ToonGrass_Anim.Mat_ToonGrass_Anim","0","92","96","1","22.420525","0","0"
"/Game/Fence/HP_Worn_Fence_Small.HP_Worn_Fence_Small","0","12","12","1","3.088632","0","0"
"/Game/MushroomBoys/Mush4/MM4B.MM4B","0","24","24","1","5.698629","0","0"
"/Game/Bubbleopolis/Walkway.Walkway","0","21","21","1","5.586117","0","0"
"/Game/Materials/Mat_testPaint.Mat_testPaint","0","28","28","1","7.770892","0","0"
"/Game/Materials/Bubble_Wand_Yellow.Bubble_Wand_Yellow","0","80","80","1","22.789742","0","0"
"/Game/PaintSplatterTextures/DARK_GREEN1_Mat.DARK_GREEN1_Mat","0","43","43","1","12.472472","0","0"
"/Game/Gnomes/WinterGnome/lambert1.lambert1","0","12","12","1","3.095257","0","0"
"/Game/Paintstation/Knob.Knob","0","12","12","1","3.280110","0","0"
"/Game/Materials/Bubble_Wand_Cyan.Bubble_Wand_Cyan","0","80","80","1","22.936398","0","0"
